,entry time,exit time,id,entry,exit,qty,leverage,stop loss,take profit,actualised,type,abs capital gain,capital gain
42,1629435606046,1629436385.1,23,47163.99,46975.334039999994,0.322,125,46975.334039999994,47635.6299,True,LONG,-0.005000000000000143,-75.93402390000217
43,1629435606046,1629436445.3170002,23,47163.99,46975.334039999994,0.322,125,46975.334039999994,46692.3501,True,SHORT,0.005020080321285203,75.93402390000094
44,1629437404842,1629440043.822,24,47056.12,47244.34448,0.306,125,47244.34448,47526.681200000006,True,LONG,0.0050000000000000044,71.99586360000006
45,1629437404842,1629439984.119,24,47056.12,47244.34448,0.306,125,47244.34448,46585.5588,True,SHORT,-0.004980079681274757,-71.99586359999795
46,1629431102634,1629445022.2510002,20,47123.15,46934.6574,0.289,125,46934.6574,47594.3815,True,LONG,-0.0050000000000000044,-68.09295175000005
47,1629431102634,1629445082.586,20,47123.15,46934.6574,0.289,125,46934.6574,46651.9185,True,SHORT,0.005020080321285203,68.09295175000085
48,1629433804607,1629445742.107,21,47085.06,46896.71976,0.297,125,46896.71976,47555.9106,True,LONG,-0.0050000000000000044,-69.92131410000006
49,1629433804607,1629445862.4689999,21,47085.06,46896.71976,0.297,125,46896.71976,46614.2094,True,SHORT,0.005020080321285203,69.92131410000086
50,1629440104402,1629444724.1720002,25,47230.51,47041.587960000004,0.306,125,47041.587960000004,47702.8151,True,LONG,-0.0050000000000000044,-72.26268030000007
51,1629440104402,1629450243.0570002,25,47230.51,47041.587960000004,0.306,125,47041.587960000004,46758.2049,True,SHORT,0.005020080321285203,72.26268030000091
52,1629442806347,1629444904.283,26,47193.0,47004.227999999996,0.321,125,47004.227999999996,47664.93,True,LONG,-0.004999999999999866,-75.74476499999797
53,1629442806347,1629450244.5770001,26,47193.0,47004.227999999996,0.321,125,47004.227999999996,46721.07,True,SHORT,0.005020080321285203,75.74476500000094
54,1629451803574,1629452343.689,27,47066.01,47254.27404,0.289,125,47254.27404,47536.6701,True,LONG,0.0050000000000000044,68.01038445000006
55,1629451803574,1629452283.176,27,47066.01,47254.27404,0.289,125,47254.27404,46595.3499,True,SHORT,-0.004980079681274896,-68.01038444999993
56,1629460804957,1629462662.984,28,46950.61,47138.41244,0.29,125,47138.41244,47420.1161,True,LONG,0.0050000000000000044,68.07838450000007
57,1629460804957,1629462603.4129999,28,46950.61,47138.41244,0.29,125,47138.41244,46481.1039,True,SHORT,-0.004980079681274896,-68.07838449999993
58,1629465302671,1629467102.961,29,47190.01,47661.9101,0.28800000000000003,125,47378.77004,47661.9101,True,LONG,0.012500000000000013,169.88403600000015
59,1629465302671,1629466022.786,29,47190.01,47378.77004,0.28800000000000003,125,47378.77004,46718.1099,True,SHORT,-0.004980079681274896,-67.95361439999994
60,1629485103374,1629487563.1660001,30,48459.2,48653.0368,0.3,125,48653.0368,48943.792,True,LONG,0.0050000000000000044,72.68880000000007
61,1629485103374,1629487502.47,30,48459.2,48653.0368,0.3,125,48653.0368,47974.608,True,SHORT,-0.004980079681274896,-72.68879999999993
62,1629489606334,1629496083.62,31,48694.6,48889.3784,0.298,125,48889.3784,49181.546,True,LONG,0.0050000000000000044,72.55495400000007
63,1629489606334,1629495842.995,31,48694.6,48889.3784,0.298,125,48889.3784,48207.654,True,SHORT,-0.004980079681275035,-72.55495400000196
64,1629513904940,1629515162.711,33,49028.01,48831.89796,0.304,125,48831.89796,49518.29010000001,True,LONG,-0.0050000000000000044,-74.52257520000008
65,1629513904940,1629515227.8379998,33,49028.01,48831.89796,0.304,125,48831.89796,48537.7299,True,SHORT,0.005020080321285203,74.52257520000093
66,1629506703153,1629515402.4329998,32,49006.62,48810.59352,0.297,125,48810.59352,49496.6862,True,LONG,-0.0050000000000000044,-72.77483070000007
67,1629506703153,1629515463.077,32,49006.62,48810.59352,0.297,125,48810.59352,48516.5538,True,SHORT,0.005020080321285203,72.7748307000009
68,1629515703490,1629519544.042,34,48835.6,48640.2576,0.297,125,48640.2576,49323.956,True,LONG,-0.0050000000000000044,-72.52086600000004
69,1629515703490,1629519663.994,34,48835.6,48640.2576,0.297,125,48640.2576,48347.24400000001,True,SHORT,0.005020080321285203,72.52086600000091
70,1629529205343,1629531183.495,36,48710.63,48905.472519999996,0.306,125,48905.472519999996,49197.7363,True,LONG,0.0050000000000000044,74.52726390000007
71,1629529205343,1629530283.07,36,48710.63,48905.472519999996,0.306,125,48905.472519999996,48223.5237,True,SHORT,-0.004980079681274896,-74.52726389999992
72,1629531905241,1629533584.72,37,48873.5,49068.99400000001,0.305,125,49068.99400000001,49362.235,True,LONG,0.0050000000000000044,74.53208750000006
73,1629531905241,1629533344.394,37,48873.5,49068.99400000001,0.305,125,49068.99400000001,48384.765,True,SHORT,-0.004980079681274896,-74.53208749999993
74,1629524704452,1629533942.3179998,35,48825.83,49021.13332,0.297,125,49021.13332,49314.0883,True,LONG,0.0050000000000000044,72.50635755000006
75,1629524704452,1629533342.855,35,48825.83,49021.13332,0.297,125,49021.13332,48337.5717,True,SHORT,-0.004980079681274896,-72.50635754999993
76,1629539104428,1629543663.514,38,48855.08,49343.6308,0.298,125,49050.50032,49343.6308,True,LONG,0.012500000000000013,181.9851730000001
77,1629539104428,1629542822.855,38,48855.08,49050.50032,0.298,125,49050.50032,48366.5292,True,SHORT,-0.004980079681274896,-72.79406919999992
78,1629542704557,1629543902.313,39,48957.1,49152.9284,0.304,125,49152.9284,49446.671,True,LONG,0.0050000000000000044,74.41479200000006
79,1629542704557,1629543004.302,39,48957.1,49152.9284,0.304,125,49152.9284,48467.529,True,SHORT,-0.004980079681274896,-74.41479199999993
80,1629545403369,1629546782.5089998,40,48376.67,48570.176680000004,0.321,125,48570.176680000004,48860.4367,True,LONG,0.0050000000000000044,77.64455535000006
81,1629545403369,1629546722.842,40,48376.67,48570.176680000004,0.321,125,48570.176680000004,47892.9033,True,SHORT,-0.004980079681274896,-77.64455534999993
82,1629551702920,1629563523.936,41,49167.14,49658.8114,0.316,125,49363.80856000001,49658.8114,True,LONG,0.012500000000000013,194.21020300000006
83,1629551702920,1629563102.865,41,49167.14,49363.80856000001,0.316,125,49363.80856000001,48675.4686,True,SHORT,-0.004980079681274896,-77.68408119999992
84,1629574203560,1629575702.5010002,42,49148.99,48952.39404,0.33799999999999997,125,48952.39404,49640.4799,True,LONG,-0.0050000000000000044,-83.06179310000007
85,1629574203560,1629575943.1720002,42,49148.99,48952.39404,0.33799999999999997,125,48952.39404,48657.5001,True,SHORT,0.005020080321285203,83.06179310000105
86,1629585003225,1629588902.309,43,49319.93,49122.65028,0.336,125,49122.65028,49813.1293,True,LONG,-0.0050000000000000044,-82.85748240000008
87,1629585003225,1629590583.474,43,49319.93,48826.7307,0.336,125,49122.65028,48826.7307,True,SHORT,0.012626262626262708,207.1437060000013
88,1629590404182,1629595683.194,44,48846.1,49041.4844,0.3670000000000001,125,49041.4844,49334.560999999994,True,LONG,0.0050000000000000044,89.63259350000006
89,1629590404182,1629595682.915,44,48846.1,49041.4844,0.3670000000000001,125,49041.4844,48357.639,True,SHORT,-0.004980079681275035,-89.63259350000244
90,1629597603987,1629599522.2429998,45,49070.09,48873.80964,0.361,125,48873.80964,49560.7909,True,LONG,-0.004999999999999866,-88.57151244999761
91,1629597603987,1629600663.087,45,49070.09,48873.80964,0.361,125,48873.80964,48579.38909999999,True,SHORT,0.005020080321285203,88.57151245000111
92,1629599403865,1629603063.3379998,46,48885.45,48689.9082,0.371,125,48689.9082,49374.3045,True,LONG,-0.0050000000000000044,-90.68250975000008
93,1629599403865,1629603183.075,46,48885.45,48689.9082,0.371,125,48689.9082,48396.5955,True,SHORT,0.005020080321285203,90.68250975000113
94,1629609303110,1629627302.8860002,47,49125.81,49322.313239999996,0.36,125,49322.313239999996,49617.0681,True,LONG,0.0050000000000000044,88.42645800000004
95,1629609303110,1629627244.21,47,49125.81,49322.313239999996,0.36,125,49322.313239999996,48634.5519,True,SHORT,-0.004980079681274896,-88.42645799999991
96,1629626404985,1629627783.282,49,49239.13,49436.08652,0.381,125,49436.08652,49731.5213,True,LONG,0.0050000000000000044,93.80054265000008
97,1629626404985,1629627723.4420002,49,49239.13,49436.08652,0.381,125,49436.08652,48746.7387,True,SHORT,-0.004980079681274896,-93.80054264999993
98,1629621904850,1629628742.155,48,49109.28,49305.71712,0.369,125,49305.71712,49600.3728,True,LONG,0.0050000000000000044,90.60662160000008
99,1629621904850,1629627245.755,48,49109.28,49305.71712,0.369,125,49305.71712,48618.1872,True,SHORT,-0.004980079681274896,-90.60662159999993
100,1629633605177,1629635462.2910001,50,49163.21,48966.557160000004,0.36,125,48966.557160000004,49654.8421,True,LONG,-0.0050000000000000044,-88.49377800000008
101,1629633605177,1629635583.09,50,49163.21,48966.557160000004,0.36,125,48966.557160000004,48671.5779,True,SHORT,0.005020080321285203,88.49377800000109
102,1629651605469,1629655803.2610002,51,48662.33,48467.68068000001,0.364,125,48467.68068000001,49148.9533,True,LONG,-0.004999999999999866,-88.56544059999761
103,1629651605469,1629657183.064,51,48662.33,48467.68068000001,0.364,125,48467.68068000001,48175.7067,True,SHORT,0.005020080321284925,88.56544059999621
104,1629657005719,1629658142.73,52,48326.39,48519.69556,0.396,125,48519.69556,48809.6539,True,LONG,0.0050000000000000044,95.68625220000007
105,1629657005719,1629658082.54,52,48326.39,48519.69556,0.396,125,48519.69556,47843.1261,True,SHORT,-0.004980079681274896,-95.68625219999993
106,1629661503794,1629662763.072,53,48637.97,48443.41812,0.364,125,48443.41812,49124.3497,True,LONG,-0.0050000000000000044,-88.52110540000008
107,1629661503794,1629662942.7410002,53,48637.97,48443.41812,0.364,125,48443.41812,48151.5903,True,SHORT,0.005020080321285203,88.52110540000109
108,1629664203115,1629670563.405,54,48387.33,48871.2033,0.366,125,48580.87932,48871.2033,True,LONG,0.012500000000000013,221.37203475000013
109,1629664203115,1629668762.678,54,48387.33,48580.87932,0.366,125,48580.87932,47903.4567,True,SHORT,-0.004980079681274896,-88.5488138999999
110,1629670504667,1629673263.908,55,48854.07,49342.6107,0.392,125,49049.48628000001,49342.6107,True,LONG,0.012500000000000013,239.3849430000002
111,1629670504667,1629672363.3679998,55,48854.07,49049.48628000001,0.392,125,49049.48628000001,48365.5293,True,SHORT,-0.004980079681274896,-95.75397719999992
112,1629701103848,1629711002.6220002,56,50149.91,50350.50964,0.40299999999999997,125,50350.50964,50651.4091,True,LONG,0.0050000000000000044,101.05206865000014
113,1629701103848,1629710824.0970001,56,50149.91,50350.50964,0.40299999999999997,125,50350.50964,49648.4109,True,SHORT,-0.004980079681274896,-101.05206864999992
114,1629707404346,1629713222.7,57,50227.77,50428.68108,0.412,125,50428.68108,50730.0477,True,LONG,0.0050000000000000044,103.46920620000007
115,1629707404346,1629713163.947,57,50227.77,50428.68108,0.412,125,50428.68108,49725.4923,True,SHORT,-0.004980079681274896,-103.46920619999986
116,1629718203041,1629719822.417,58,50235.99,50436.93396,0.402,125,50436.93396,50738.3499,True,LONG,0.0050000000000000044,100.97433990000007
117,1629718203041,1629719643.549,58,50235.99,50436.93396,0.402,125,50436.93396,49733.6301,True,SHORT,-0.004980079681274757,-100.97433989999708
118,1629720004764,1629724202.407,59,50416.24,50214.575039999996,0.401,125,50214.575039999996,50920.4024,True,LONG,-0.0050000000000000044,-101.0845612000001
119,1629720004764,1629724442.978,59,50416.24,50214.575039999996,0.401,125,50214.575039999996,49912.0776,True,SHORT,0.005020080321285203,101.08456120000126
120,1629725403549,1629729122.623,60,50222.91,50022.01836,0.402,125,50022.01836,50725.13910000001,True,LONG,-0.0050000000000000044,-100.94804910000008
121,1629725403549,1629730864.924,60,50222.91,49720.6809,0.402,125,50022.01836,49720.6809,True,SHORT,0.012626262626262708,252.37012275000163
122,1629753303109,1629757022.7370002,61,49456.0,49653.824,0.436,125,49653.824,49950.56,True,LONG,0.0050000000000000044,107.81408000000008
123,1629753303109,1629756842.2370002,61,49456.0,49653.824,0.436,125,49653.824,48961.44,True,SHORT,-0.004980079681274896,-107.81407999999992
124,1629765903115,1629767163.5089998,62,49207.6,49010.7696,0.43799999999999994,125,49010.7696,49699.676,True,LONG,-0.0050000000000000044,-107.76464400000008
125,1629765903115,1629767403.256,62,49207.6,49010.7696,0.43799999999999994,125,49010.7696,48715.52400000001,True,SHORT,0.005020080321285203,107.76464400000131
126,1629776703843,1629780422.73,63,49335.52,49532.86208,0.4370000000000001,125,49532.86208,49828.8752,True,LONG,0.0050000000000000044,107.7981112000001
127,1629776703843,1629780243.295,63,49335.52,49532.86208,0.4370000000000001,125,49532.86208,48842.1648,True,SHORT,-0.004980079681274896,-107.79811119999992
128,1629797403756,1629800283.845,64,49581.8,49780.1272,0.435,125,49780.1272,50077.617999999995,True,LONG,0.0050000000000000044,107.84041500000008
129,1629797403756,1629800102.9420002,64,49581.8,49780.1272,0.435,125,49780.1272,49085.982,True,SHORT,-0.004980079681274896,-107.84041499999992
130,1629801003774,1629801602.957,65,49567.72,49369.44912,0.435,125,49369.44912,50063.3972,True,LONG,-0.005000000000000143,-107.80979100000307
131,1629801003774,1629801722.954,65,49567.72,49369.44912,0.435,125,49369.44912,49072.0428,True,SHORT,0.005020080321285203,107.80979100000131
132,1629801904718,1629803162.6729999,66,49437.01,49239.26196,0.436,125,49239.26196,49931.3801,True,LONG,-0.0050000000000000044,-107.7726818000001
133,1629801904718,1629803342.355,66,49437.01,49239.26196,0.436,125,49239.26196,48942.6399,True,SHORT,0.005020080321285203,107.77268180000135
134,1629836103078,1629841743.269,67,48331.02,48137.69592,0.446,125,48137.69592,48814.3302,True,LONG,-0.0050000000000000044,-107.77817460000007
135,1629836103078,1629842162.51,67,48331.02,48137.69592,0.446,125,48137.69592,47847.7098,True,SHORT,0.005020080321285203,107.77817460000134
136,1629848703543,1629849002.5470002,68,47883.01,47691.47796,0.45,125,47691.47796,48361.8401,True,LONG,-0.0050000000000000044,-107.7367725000001
137,1629848703543,1629849062.592,68,47883.01,47691.47796,0.45,125,47691.47796,47404.1799,True,SHORT,0.005020080321285203,107.73677250000135
138,1629857702920,1629863582.694,69,48228.68,48035.76528,0.447,125,48035.76528,48710.9668,True,LONG,-0.0050000000000000044,-107.79109980000014
139,1629857702920,1629863762.9320002,69,48228.68,48035.76528,0.447,125,48035.76528,47746.3932,True,SHORT,0.005020080321285203,107.79109980000135
140,1629864903125,1629867362.2879999,70,48178.56,47985.845760000004,0.447,125,47985.845760000004,48660.3456,True,LONG,-0.0050000000000000044,-107.67908160000007
141,1629864903125,1629867482.535,70,48178.56,47985.845760000004,0.447,125,47985.845760000004,47696.7744,True,SHORT,0.005020080321285203,107.67908160000134
142,1629865804319,1629868863.966,71,48007.57,48199.60028,0.46,125,48199.60028,48487.6457,True,LONG,0.0050000000000000044,110.4174110000001
143,1629865804319,1629868683.06,71,48007.57,48199.60028,0.46,125,48199.60028,47527.4943,True,SHORT,-0.004980079681274896,-110.4174109999999
144,1629870304473,1629870962.395,73,48368.58,48562.054319999996,0.47700000000000004,125,48562.054319999996,48852.2658,True,LONG,0.0050000000000000044,115.3590633000001
145,1629870304473,1629870902.967,73,48368.58,48562.054319999996,0.47700000000000004,125,48562.054319999996,47884.8942,True,SHORT,-0.004980079681274896,-115.3590632999999
146,1629866704236,1629871383.5570002,72,48096.51,48577.4751,0.474,125,48288.89604,48577.4751,True,LONG,0.012500000000000013,284.9718217500003
147,1629866704236,1629869822.783,72,48096.51,48288.89604,0.474,125,48288.89604,47615.5449,True,SHORT,-0.004980079681274896,-113.98872869999992
148,1629878403925,1629879422.7029998,74,48159.67,47967.03132,0.479,125,47967.03132,48641.2667,True,LONG,-0.005000000000000143,-115.34240965000328
149,1629878403925,1629880804.169,74,48159.67,47678.0733,0.479,125,47967.03132,47678.0733,True,SHORT,0.012626262626262708,288.35602412500185
150,1629893703665,1629896522.9729998,75,47644.78,47835.35912,0.517,125,47835.35912,48121.2278,True,LONG,0.0050000000000000044,123.16175630000008
151,1629893703665,1629896463.814,75,47644.78,47835.35912,0.517,125,47835.35912,47168.3322,True,SHORT,-0.004980079681274896,-123.16175629999992
152,1629901803541,1629903543.2489998,76,47980.55,48460.35550000001,0.513,125,48172.4722,48460.35550000001,True,LONG,0.012500000000000013,307.6752768750003
153,1629901803541,1629901863.274,76,47980.55,48172.4722,0.513,125,48172.4722,47500.7445,True,SHORT,-0.004980079681274896,-123.07011074999993
154,1629902704882,1629906724.2770002,77,48327.23,48810.5023,0.551,125,48520.538920000006,48810.5023,True,LONG,0.012500000000000013,332.8537966250003
155,1629902704882,1629906424.135,77,48327.23,48520.538920000006,0.551,125,48520.538920000006,47843.957700000006,True,SHORT,-0.004980079681275035,-133.14151865000363
156,1629923404370,1629924608.8279998,79,48876.74,48681.23304,0.589,125,48681.23304,49365.5074,True,LONG,-0.0050000000000000044,-143.9419993000001
157,1629923404370,1629924724.1720002,79,48876.74,48681.23304,0.589,125,48681.23304,48387.9726,True,SHORT,0.005020080321285203,143.94199930000178
158,1629922503554,1629924605.5129998,78,48904.47,48708.85212,0.575,125,48708.85212,49393.5147,True,LONG,-0.0050000000000000044,-140.6003512500001
159,1629922503554,1629924963.184,78,48904.47,48708.85212,0.575,125,48708.85212,48415.4253,True,SHORT,0.005020080321285203,140.60035125000172
160,1629925205141,1629927663.444,80,48704.36,48899.17744,0.5770000000000001,125,48899.17744,49191.4036,True,LONG,0.0050000000000000044,140.5120786000001
161,1629925205141,1629927543.6920002,80,48704.36,48899.17744,0.5770000000000001,125,48899.17744,48217.3164,True,SHORT,-0.004980079681274896,-140.51207859999985
162,1629928804481,1629929162.4970002,81,49148.05,48951.4578,0.5720000000000001,125,48951.4578,49639.5305,True,LONG,-0.0050000000000000044,-140.56342300000009
163,1629928804481,1629929163.026,81,49148.05,48951.4578,0.5720000000000001,125,48951.4578,48656.56950000001,True,SHORT,0.005020080321285203,140.5634230000017
164,1629943204413,1629947282.718,82,48761.32,48566.27472,0.5760000000000001,125,48566.27472,49248.9332,True,LONG,-0.0050000000000000044,-140.43260160000008
165,1629943204413,1629947766.586,82,48761.32,48273.7068,0.5760000000000001,125,48566.27472,48273.7068,True,SHORT,0.012626262626262708,351.0815040000022
166,1629975604654,1629976862.906,83,46964.33,47152.18732000001,0.638,125,47152.18732000001,47433.97330000001,True,LONG,0.0050000000000000044,149.81621270000014
167,1629975604654,1629976803.177,83,46964.33,47152.18732000001,0.638,125,47152.18732000001,46494.6867,True,SHORT,-0.004980079681275035,-149.81621270000406
168,1629980103905,1629980223.424,84,46588.9,47054.789,0.643,125,46775.2556,47054.789,True,LONG,0.012500000000000013,374.45828375000036
169,1629980103905,1629980222.647,84,46588.9,46775.2556,0.643,125,46775.2556,46123.011,True,SHORT,-0.004980079681275035,-149.78331350000406
170,1629981902783,1629982143.1020002,85,47152.4,46963.7904,0.679,125,46963.7904,47623.924000000006,True,LONG,-0.005000000000000143,-160.08239800000462
171,1629981902783,1629982623.146,85,47152.4,46963.7904,0.679,125,46963.7904,46680.876,True,SHORT,0.005020080321285203,160.08239800000197
172,1629984603504,1629986763.2089999,86,47129.99,47318.50996,0.679,125,47318.50996,47601.2899,True,LONG,0.0050000000000000044,160.00631605000012
173,1629984603504,1629986702.821,86,47129.99,47318.50996,0.679,125,47318.50996,46658.6901,True,SHORT,-0.004980079681274896,-160.00631604999987
174,1629985504223,1629987363.1929998,87,47170.01,47358.69004,0.695,125,47358.69004,47641.7101,True,LONG,0.0050000000000000044,163.91578475000014
175,1629985504223,1629987243.205,87,47170.01,47358.69004,0.695,125,47358.69004,46698.3099,True,SHORT,-0.004980079681274896,-163.91578474999986
176,1629990004421,1629994743.08,88,46861.56,46674.11376,0.6829999999999999,125,46674.11376,47330.1756,True,LONG,-0.004999999999999866,-160.03222739999572
177,1629990004421,1629994862.8620002,88,46861.56,46674.11376,0.6829999999999999,125,46674.11376,46392.9444,True,SHORT,0.005020080321285203,160.032227400002
178,1629999003436,1630001462.6720002,89,46977.0,46789.092,0.6809999999999999,125,46789.092,47446.77,True,LONG,-0.005000000000000143,-159.9566850000046
179,1629999003436,1630001522.962,89,46977.0,46789.092,0.6809999999999999,125,46789.092,46507.23,True,SHORT,0.005020080321285203,159.95668500000195
180,1630002603685,1630003323.232,90,46778.24,46965.352960000004,0.684,125,46965.352960000004,47246.0224,True,LONG,0.0050000000000000044,159.98158080000016
181,1630002603685,1630003264.053,90,46778.24,46965.352960000004,0.684,125,46965.352960000004,46310.4576,True,SHORT,-0.004980079681274896,-159.98158079999988
182,1630006203684,1630007403.127,92,46784.28,46971.41712,0.701,125,46971.41712,47252.1228,True,LONG,0.0050000000000000044,163.97890140000013
183,1630006203684,1630007344.597,92,46784.28,46971.41712,0.701,125,46971.41712,46316.4372,True,SHORT,-0.004980079681274896,-163.97890139999984
184,1630007103638,1630008183.485,93,46864.2,47051.6568,0.723,125,47051.6568,47332.842000000004,True,LONG,0.0050000000000000044,169.41408300000015
185,1630007103638,1630008123.3839998,93,46864.2,47051.6568,0.723,125,47051.6568,46395.558,True,SHORT,-0.004980079681274896,-169.41408299999983
186,1630008906816,1630012624.549,94,46970.76,47158.64304,0.6990000000000001,125,47158.64304,47440.4676,True,LONG,0.0050000000000000044,164.16280620000015
187,1630008906816,1630012024.541,94,46970.76,47158.64304,0.6990000000000001,125,47158.64304,46501.0524,True,SHORT,-0.004980079681274896,-164.16280619999986
188,1630005303552,1630016763.033,91,46883.6,47352.435999999994,0.6829999999999999,125,47071.1344,47352.435999999994,True,LONG,0.012500000000000013,400.2687350000004
189,1630005303552,1630011722.976,91,46883.6,47071.1344,0.6829999999999999,125,47071.1344,46414.764,True,SHORT,-0.004980079681274757,-160.1074939999954
190,1630009804149,1630017065.2470002,95,46941.99,47411.4099,0.723,125,47129.75796,47411.4099,True,LONG,0.012500000000000013,424.2382346250003
191,1630009804149,1630011844.8520002,95,46941.99,47129.75796,0.723,125,47129.75796,46472.5701,True,SHORT,-0.004980079681274896,-169.6952938499998
192,1630023302672,1630023422.859,96,46650.42,46463.81832,0.7829999999999999,125,46463.81832,47116.9242,True,LONG,-0.0050000000000000044,-182.63639430000006
193,1630023302672,1630023483.176,96,46650.42,46463.81832,0.7829999999999999,125,46463.81832,46183.9158,True,SHORT,0.005020080321285203,182.63639430000228
194,1630027804646,1630028942.633,97,47575.82,47385.51672,0.767,125,47385.51672,48051.5782,True,LONG,-0.0050000000000000044,-182.45326970000016
195,1630027804646,1630030263.785,97,47575.82,47385.51672,0.767,125,47385.51672,47100.0618,True,SHORT,0.005020080321285203,182.45326970000232
196,1630035003760,1630040822.309,98,46790.0,46977.16,0.78,125,46977.16,47257.9,True,LONG,0.0050000000000000044,182.48100000000017
197,1630035003760,1630040704.346,98,46790.0,46977.16,0.78,125,46977.16,46322.1,True,SHORT,-0.004980079681275035,-182.4810000000049
198,1630043105507,1630048743.8760002,99,47119.86,46931.38056000001,0.775,125,46931.38056000001,47591.0586,True,LONG,-0.005000000000000143,-182.58945750000527
199,1630043105507,1630049042.431,99,47119.86,46931.38056000001,0.775,125,46931.38056000001,46648.6614,True,SHORT,0.005020080321285203,182.58945750000225
200,1630056604331,1630057803.745,100,47107.39,47295.81956,0.775,125,47295.81956,47578.4639,True,LONG,0.0050000000000000044,182.54113625000016
201,1630056604331,1630057744.276,100,47107.39,47295.81956,0.775,125,47295.81956,46636.3161,True,SHORT,-0.004980079681274757,-182.54113624999474
202,1630060204857,1630061222.546,101,47294.19,47483.366760000004,0.772,125,47483.366760000004,47767.1319,True,LONG,0.0050000000000000044,182.55557340000016
203,1630060204857,1630061162.685,101,47294.19,47483.366760000004,0.772,125,47483.366760000004,46821.2481,True,SHORT,-0.004980079681274896,-182.55557339999987
204,1630070103387,1630073464.081,102,47161.28,47632.8928,0.774,125,47349.92512,47632.8928,True,LONG,0.012500000000000013,456.28538400000036
205,1630070103387,1630072863.946,102,47161.28,47349.92512,0.774,125,47349.92512,46689.6672,True,SHORT,-0.004980079681274896,-182.51415359999984
206,1630074604300,1630078684.494,103,47992.94,48184.91176,0.812,125,48184.91176,48472.8694,True,LONG,0.0050000000000000044,194.85133640000006
207,1630074604300,1630076463.049,103,47992.94,48184.91176,0.812,125,48184.91176,47513.0106,True,SHORT,-0.004980079681274896,-194.85133639999992
208,1630119604504,1630130582.408,104,48978.33,48782.41668,0.7959999999999999,125,48782.41668,49468.11330000001,True,LONG,-0.0050000000000000044,-194.93375340000009
209,1630119604504,1630130642.832,104,48978.33,48782.41668,0.7959999999999999,125,48782.41668,48488.5467,True,SHORT,0.005020080321285203,194.93375340000244
210,1630130405735,1630130884.7570002,106,48905.66,48710.03736,0.845,125,48710.03736,49394.71660000001,True,LONG,-0.0050000000000000044,-206.62641350000013
211,1630130405735,1630130943.974,106,48905.66,48710.03736,0.845,125,48710.03736,48416.6034,True,SHORT,0.005020080321285203,206.6264135000025
212,1630129506014,1630130882.695,105,48925.54,48729.83784,0.8170000000000001,125,48729.83784,49414.7954,True,LONG,-0.0050000000000000044,-199.86083090000008
213,1630129506014,1630131123.294,105,48925.54,48729.83784,0.8170000000000001,125,48729.83784,48436.2846,True,SHORT,0.005020080321285203,199.86083090000247
214,1630139405317,1630149063.086,109,49049.99,48853.79004,0.8420000000000001,125,48853.79004,49540.4899,True,LONG,-0.0050000000000000044,-206.50045790000016
215,1630139405317,1630149363.5979998,109,49049.99,48853.79004,0.8420000000000001,125,48853.79004,48559.4901,True,SHORT,0.005020080321285203,206.50045790000252
216,1630135804592,1630150084.4320002,108,48966.95,48771.0822,0.816,125,48771.0822,49456.6195,True,LONG,-0.0050000000000000044,-199.7851560000001
217,1630135804592,1630150145.415,108,48966.95,48771.0822,0.816,125,48771.0822,48477.28049999999,True,SHORT,0.005020080321285203,199.78515600000244
218,1630133103721,1630150022.7389998,107,48978.02,48782.10792,0.795,125,48782.10792,49467.8002,True,LONG,-0.0050000000000000044,-194.68762950000016
219,1630133103721,1630150204.1620002,107,48978.02,48782.10792,0.795,125,48782.10792,48488.2398,True,SHORT,0.005020080321285203,194.6876295000024
220,1630147504965,1630150922.59,110,48943.97,48748.19412,0.8859999999999999,125,48748.19412,49433.4097,True,LONG,-0.0050000000000000044,-216.82178710000028
221,1630147504965,1630150983.936,110,48943.97,48748.19412,0.8859999999999999,125,48748.19412,48454.5303,True,SHORT,0.005020080321285203,216.82178710000267
222,1630156503244,1630159502.577,111,48877.96,48682.44816,0.7959999999999999,125,48682.44816,49366.7396,True,LONG,-0.0050000000000000044,-194.5342808000001
223,1630156503244,1630159503.092,111,48877.96,48682.44816,0.7959999999999999,125,48682.44816,48389.1804,True,SHORT,0.005020080321285203,194.53428080000245
224,1630158304776,1630160043.475,113,48796.0,48600.816,0.845,125,48600.816,49283.96,True,LONG,-0.0050000000000000044,-206.16310000000016
225,1630158304776,1630160103.918,113,48796.0,48600.816,0.845,125,48600.816,48308.04,True,SHORT,0.005020080321285203,206.16310000000252
226,1630157403556,1630161062.709,112,48765.91,48570.84636,0.818,125,48570.84636,49253.5691,True,LONG,-0.0050000000000000044,-199.45257190000007
227,1630157403556,1630161122.952,112,48765.91,48570.84636,0.818,125,48570.84636,48278.25090000001,True,SHORT,0.005020080321285203,199.45257190000248
228,1630167304204,1630168623.8479998,114,48920.0,49115.68,0.794,125,49115.68,49409.2,True,LONG,0.0050000000000000044,194.2124000000002
229,1630167304204,1630168502.505,114,48920.0,49115.68,0.794,125,49115.68,48430.8,True,SHORT,-0.004980079681274896,-194.21239999999986
230,1630178104419,1630189083.234,115,48674.71,48869.40884,0.799,125,48869.40884,49161.4571,True,LONG,0.0050000000000000044,194.4554664500002
231,1630178104419,1630186202.7770002,115,48674.71,48869.40884,0.799,125,48869.40884,48187.9629,True,SHORT,-0.004980079681274896,-194.45546644999985
